file,stt,llm,tts_audio,latency
2335_audio12.wav,bagaimana proses visa saudi untuk umrah dari indonesia sekarang?,Anda bisa mengurus visa umrah melalui biro perjalanan resmi atau mengajukan visa turis secara mandiri lewat platform Nusuk. Pastikan paspor Anda berlaku minimal enam bulan dan siapkan dokumen pendukung untuk mempercepat proses pengajuan.,data\outputs\tts_2335_audio12.wav,34.771
2335_audio13.wav,jelaskan step by step cara booking flight ke jeddah secara online.,"Buka situs maskapai atau aplikasi travel seperti Traveloka, pilih rute asal ke Jeddah dan tentukan tanggal keberangkatan. Pilih jadwal yang sesuai, masukkan data diri penumpang secara lengkap, lalu selesaikan pembayaran melalui metode yang tersedia.",data\outputs\tts_2335_audio13.wav,37.071
2335_audio14.wav,how to prepare dokumen umrah dari indonesia dengan benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, sertifikat vaksinasi meningitis, dan pastikan Anda mendaftar melalui agen travel umrah resmi atau PPIU. Segera lengkapi dokumen tersebut agar proses pengurusan visa dan keberangkatan Anda berjalan lancar.",data\outputs\tts_2335_audio14.wav,37.022
2335_audio15.wav,tolong buat ceklist persiapan umrah termasuk barang wajib di bawah.,"Checklist persiapan umrah meliputi dokumen penting seperti paspor, visa, dan sertifikat vaksin, serta perlengkapan ibadah seperti kain ihram atau mukena. Anda juga wajib membawa obat-obatan pribadi, uang Riyal, dan alat mandi agar persiapan lebih lengkap.",data\outputs\tts_2335_audio15.wav,46.943
2335_audio17.wav,"menurut kamu, belajar bahasa arab itu susah enggak untuk pemula.","Belajar bahasa Arab bisa terasa menantang di awal karena tata bahasanya, tapi sebenarnya tidak terlalu susah jika kamu mulai dari dasar. Kamu bisa memulainya dengan mempelajari huruf hijaiyah dan kosakata sehari-hari secara konsisten.",data\outputs\tts_2335_audio17.wav,36.126
2336_audio01.wav,aku mau book flight ke jeddah minggu depan. bisa bantu schedule,"Tentu, saya bisa membantu memberikan informasi jadwal penerbangan ke Jeddah. Kamu bisa langsung mengecek situs Traveloka atau website resmi Saudia Airlines untuk mendapatkan pilihan jadwal dan harga terbaik untuk minggu depan.",data\outputs\tts_2336_audio01.wav,35.59
2336_audio02.wav,aku butuh travel umrah simpel tapi include madinah visit.,Kamu bisa mencari paket Umrah Reguler yang sudah mencakup kunjungan ke Madinah melalui agen travel resmi. Pastikan kamu mengecek detail itinerary ziarah dan durasi menginap di Madinah agar tetap praktis dan sesuai keinginanmu.,data\outputs\tts_2336_audio02.wav,35.905
2336_audio03.wav,can you help aku arrange transport dari jeddah ke madinah tomorrow?,"Tentu, kamu bisa menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan paling cepat atau memesan taksi lewat aplikasi Careem dan Uber. Sebaiknya segera pesan tiket kereta secara online melalui situs resmi Haramain untuk memastikan ketersediaan jadwal besok.",data\outputs\tts_2336_audio03.wav,52.678
2336_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Kunjungi situs resmi KSA Visa atau platform Nusuk untuk memulai pendaftaran. Isi formulir dengan data paspor yang akurat, unggah dokumen pendukung yang diperlukan, dan lakukan pembayaran biaya visa secara online.",data\outputs\tts_2336_audio04.wav,42.176
2336_audio05.wav,"ya, aku uridu buka penerbangan ilah jadah ul-usbual kodim. hal bisa bantu ajidah afdal schedule wari hilatan mubashirah?",Saya bisa bantu mencarikan jadwal penerbangan langsung ke Jeddah. Anda dapat menggunakan aplikasi Traveloka atau Skyscanner untuk melihat jadwal terbaik dan memesan tiket secara langsung.,data\outputs\tts_2336_audio05.wav,50.86
2336_audio06.wav,uridu range transport menjedah ila madinah agadan,"Anda bisa menggunakan kereta cepat Haramain High Speed Railway, bus SAPTCO, atau menyewa mobil pribadi. Saya menyarankan menggunakan kereta cepat karena lebih cepat dan nyaman, Anda bisa memesan tiketnya secara online melalui situs resmi mereka.",data\outputs\tts_2336_audio06.wav,36.337
2336_audio07.wav,"book flight ke jeddah, lalu lanjut ke madinah. schedule terbaik kapan?","Pesan penerbangan ke Jeddah, lalu lanjutkan perjalanan ke Madinah menggunakan kereta cepat Haramain. Sebaiknya Anda memesan tiket kereta melalui aplikasi resmi jauh-jauh hari agar mendapatkan jadwal yang paling efisien sesuai waktu kedatangan pesawat.",data\outputs\tts_2336_audio07.wav,45.656
2336_audio10.wav,apa perbedaan umrah dan hajj secara detail dalam islam?,"Haji wajib dilakukan pada waktu tertentu dan mencakup rukun Wukuf di Arafah, sedangkan Umrah bisa dilakukan kapan saja tanpa rukun Wukuf. Anda disarankan mempelajari panduan manasik secara mendalam untuk memahami detail perbedaan pada rangkaian ibadahnya.",data\outputs\tts_2336_audio10.wav,50.918
2336_audio15.wav,tolong buat checklist persiapan umroh termasuk barang wajib di bawah.,"Checklist umroh meliputi dokumen wajib seperti paspor dan visa, kain ihram atau mukena, serta obat-obatan pribadi. Pastikan juga Anda membawa uang Riyal, perlengkapan mandi, dan alas kaki yang nyaman untuk beribadah.",data\outputs\tts_2336_audio15.wav,35.937
2336_audio17.wav,"menurut kamu, belajar bahasa arab itu susah nggak untuk pemula?","Belajar bahasa Arab bisa terasa sulit di awal karena perbedaan aksara dan tata bahasanya, tapi tetap bisa dipelajari secara bertahap. Kamu bisa mulai dengan fokus pada penguasaan huruf hijaiyah dan kosakata dasar terlebih dahulu.",data\outputs\tts_2336_audio17.wav,44.514
2337_audio01.wav,"aku mau book flight ke jeddah minggu depan, bisa bantu schedule","Bisa, aku bisa bantu carikan informasi jadwalnya. Segera cek aplikasi Traveloka atau Skyscanner untuk membandingkan harga maskapai seperti Saudia atau Garuda agar kamu bisa mendapatkan jadwal terbaik minggu depan.",data\outputs\tts_2337_audio01.wav,43.615
2337_audio02.wav,aku butuh travel umroh simpel tapi include madinah visit.,Cari paket Umrah Reguler yang sudah termasuk jadwal kunjungan ke Madinah dalam itinerary-nya. Kamu bisa langsung cek ke agen travel terpercaya dan pastikan paket tersebut sudah mencakup program ziarah Madinah agar lebih praktis.,data\outputs\tts_2337_audio02.wav,39.683
2337_audio03.wav,can you help aku arrange transport dari jeddah ke madinah tomorrow?,"Kamu bisa menggunakan kereta cepat Haramain High Speed Railway yang merupakan pilihan tercepat dan paling nyaman. Segera pesan tiketnya secara online melalui situs resmi atau aplikasi untuk memastikan ketersediaan jadwal besok. Selain itu, kamu juga bisa menggunakan layanan taksi atau bus SAPTCO sebagai alternatif lainnya.",data\outputs\tts_2337_audio03.wav,45.745
2337_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Anda bisa apply visa Saudi secara online melalui situs resmi KSA Visa atau platform Nusuk. Langkahnya adalah mengisi formulir, mengunggah dokumen seperti paspor dan foto terbaru, lalu melakukan pembayaran secara online. Pastikan semua data sudah sesuai dengan paspor agar pengajuan tidak ditolak.",data\outputs\tts_2337_audio04.wav,51.87
2337_audio05.wav,"ya, aku, uridu, bukflike, ilah jeddah al-usbu al-qadim, hal bisa bantu ajidah afdal schedule wari helatan mubashirah.",Saya bisa membantu mencari jadwal penerbangan terbaik ke Jeddah untuk minggu depan. Anda bisa langsung mengecek situs resmi maskapai Saudia atau menggunakan aplikasi seperti Skyscanner dan Traveloka untuk membandingkan harga dan jadwal secara langsung.,data\outputs\tts_2337_audio05.wav,41.37
2337_audio06.wav,uridu arrange transport min jeddah ila madinah wadan,Anda bisa menggunakan kereta cepat Haramain High-Speed Railway atau menyewa mobil pribadi untuk perjalanan tersebut. Sebaiknya pesan tiket kereta melalui aplikasi atau situs resmi Haramain agar perjalanan lebih cepat dan nyaman.,data\outputs\tts_2337_audio06.wav,44.291
2337_audio07.wav,"book flight ke jedah, lalu lanjut ke madinah. skejul terbaik, kapan?","Sebaiknya pilih penerbangan pagi ke Jeddah agar sampai sebelum siang dan punya waktu cukup untuk perjalanan berikutnya. Setelah mendarat, gunakan kereta cepat Haramain untuk melanjutkan perjalanan ke Madinah agar lebih praktis dan cepat.",data\outputs\tts_2337_audio07.wav,49.313
2337_audio13.wav,jelaskan step by step cara booking flight ke jeddah secara online.,"Buka situs atau aplikasi pemesanan tiket seperti Traveloka atau website maskapai, lalu masukkan kota asal, tujuan Jeddah, dan tanggal keberangkatan. Pilih jadwal penerbangan yang tersedia, isi data penumpang sesuai paspor, dan selesaikan pembayaran. Pastikan Anda menerima e-ticket di email segera setelah transaksi berhasil.",data\outputs\tts_2337_audio13.wav,36.662
2337_audio14.wav,how to prepare dokumen umrah dari indonesia dengan benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, sertifikat vaksin meningitis, serta dokumen dari biro perjalanan seperti visa dan paket umrah. Pastikan semua dokumen asli dan salinan digital sudah lengkap agar proses keberangkatan berjalan lancar.",data\outputs\tts_2337_audio14.wav,35.43
2337_audio18.wav,i feel overwhelmed dengan persiapan umroh. ada tips sederhana.,"Mulailah dengan membuat checklist dokumen dan perlengkapan agar semuanya lebih teratur. Fokuslah menyelesaikan satu tugas dalam satu waktu, seperti mengurus paspor terlebih dahulu sebelum mulai menyiapkan pakaian.",data\outputs\tts_2337_audio18.wav,37.33
2338_audio01.wav,"aku mau book flight ke jeddah minggu depan, bisa bantu schedule.","Tentu, saya bisa bantu mencarikan jadwal penerbangan ke Jeddah untuk minggu depan. Kamu bisa langsung mengecek pilihan jadwal dan harga melalui aplikasi Traveloka atau situs resmi maskapai seperti Saudia.",data\outputs\tts_2338_audio01.wav,33.404
2338_audio02.wav,aku butuh travel umrah simpel tapi include mandina visit,Kamu bisa cari paket Umrah reguler atau paket Umrah plus Madinah yang sudah mencakup kunjungan ke sana. Cek langsung ke agen travel resmi seperti Maktour atau An-Nur dan pastikan itinerary-nya mencantumkan waktu menginap di Madinah.,data\outputs\tts_2338_audio02.wav,32.521
2338_audio03.wav,can you help aku arrange transport dari jeddah ke madinah tomorrow?,"Tentu, kamu bisa menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan paling praktis atau menyewa taksi jika ingin lebih fleksibel. Segera pesan tiket kereta melalui situs resmi atau aplikasi mereka untuk memastikan ketersediaan jadwal besok.",data\outputs\tts_2338_audio03.wav,33.841
2338_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Gunakan situs resmi visa.mofa.gov.sa atau platform Nusuk untuk memilih jenis visa dan mengisi formulir data diri secara lengkap. Unggah dokumen pendukung seperti paspor dan foto terbaru, lalu lakukan pembayaran biaya visa secara online untuk menyelesaikan pengajuan.",data\outputs\tts_2338_audio04.wav,45.201
2338_audio05.wav,"ya, aku ingin mengembangkan jalan ke jerdah al-usbu al-qadim. bagaimana bisa membantu jadinya untuk mengembangkan jadinya?",Anda perlu mengajukan proposal resmi kepada pemerintah kota atau otoritas transportasi setempat untuk pengembangan infrastruktur tersebut. Siapkan dokumen rencana teknis dan data kebutuhan akses jalan agar pengajuan Anda dapat diproses secara resmi.,data\outputs\tts_2338_audio05.wav,47.071
2338_audio06.wav,uri 2 range transport minjit dah ilamadhinah rodin,"Range harga transport dari Jeddah ke Madinah adalah sekitar 60 SAR untuk bus, 150-250 SAR untuk kereta cepat Haramain, dan 400-600 SAR untuk taksi. Anda bisa memesan tiket kereta secara online melalui situs resmi Haramain High Speed Railway untuk perjalanan yang lebih cepat dan nyaman.",data\outputs\tts_2338_audio06.wav,64.827
2338_audio12.wav,bagaimana proses visa saudi untuk umrah dari indonesia sekarang?,Anda bisa mengajukan visa umrah melalui agen travel resmi atau langsung menggunakan aplikasi Nusuk. Pastikan paspor Anda berlaku minimal enam bulan dan ikuti langkah pendaftaran serta pembayaran dokumen secara online di platform tersebut.,data\outputs\tts_2338_audio12.wav,36.824
2338_audio13.wav,jelaskan step by step cara booking flight ke jeddah secara online.,"Buka situs maskapai atau aplikasi travel, masukkan kota asal dan tujuan ke Jeddah beserta tanggalnya, lalu pilih jadwal yang sesuai. Setelah itu, lengkapi data penumpang dan lakukan pembayaran melalui kartu kredit atau transfer bank untuk mendapatkan e-ticket.",data\outputs\tts_2338_audio13.wav,126.207
2338_audio15.wav,tolong buat checklist persiapan umroh termasuk barang wajib di bawah.,"Checklist umroh terdiri dari dokumen penting seperti paspor dan visa, pakaian ihram, perlengkapan mandi non-parfum, serta obat-obatan pribadi. Jangan lupa siapkan juga alas kaki yang nyaman dan charger untuk perangkat elektronik Anda.",data\outputs\tts_2338_audio15.wav,42.081
2338_audio17.wav,"menurut kamu, belajar bahasa arab itu susah nggak untuk pemula?","Menurutku bisa terasa menantang karena tata bahasanya, tapi akan jauh lebih mudah jika kamu mulai belajar dari kosakata dasar dan rutin berlatih setiap hari.",data\outputs\tts_2338_audio17.wav,30.838
2339_audio01.wav,aku mau book fly ke jeddah minggu depan. bisa bantu schedule?,"Tentu, saya bisa bantu menyusun jadwalnya. Segera cek aplikasi seperti Traveloka atau Skyscanner untuk membandingkan harga dan waktu keberangkatan terbaik ke Jeddah untuk minggu depan.",data\outputs\tts_2339_audio01.wav,33.809
2339_audio02.wav,aku butuh travel umrah simpel tapi include madinah visit,Kamu bisa mencari paket Umrah reguler atau paket Umrah Plus yang biasanya sudah menyertakan kunjungan ke Madinah. Pastikan memilih travel yang terdaftar di Kemenag dan cek detail itinerary untuk memastikan jadwal ziarah di Madinah sudah termasuk dalam paket tersebut.,data\outputs\tts_2339_audio02.wav,35.584
2339_audio03.wav,can you help aku arrange transport dari jeddah ke madinah tomorrow?,Kamu bisa menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan paling cepat dan nyaman. Silakan pesan tiketnya melalui situs resmi atau aplikasi Haramain Railway untuk memastikan ketersediaan jadwal besok.,data\outputs\tts_2339_audio03.wav,37.565
2339_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Daftarlah melalui situs resmi KSA Visa dengan memilih jenis visa, mengisi data diri, mengunggah dokumen paspor, dan melakukan pembayaran online. Anda juga bisa menggunakan jasa agen travel resmi atau layanan VFS Tasheel agar prosesnya lebih mudah.",data\outputs\tts_2339_audio04.wav,50.972
2339_audio05.wav,"yaaahii, uridu bootflag ila jeddah al-usbu al-kadhim. hal bisa bantu ajida afdol skejul warih latan mubashiroh.",Saya bisa bantu carikan jadwal penerbangan langsung ke Jeddah untuk minggu depan. Silakan cek jadwal di website resmi Saudia Airlines atau gunakan aplikasi Traveloka untuk mendapatkan pilihan terbaik.,data\outputs\tts_2339_audio05.wav,47.727
2339_audio06.wav,kuridu range transport main jet dah ila madinah ladan,"Anda dapat menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan dari Jeddah ke Madinah. Selain itu, tersedia juga pilihan taksi pribadi atau bus antar kota yang bisa dipesan di terminal resmi.",data\outputs\tts_2339_audio06.wav,47.156
2339_audio07.wav,"book flight ke jeddah, lalu lanjut ke madinah. skejol terbaik kapan?",Sebaiknya pilih jadwal mendarat di Jeddah pada pagi atau siang hari agar punya cukup waktu untuk perjalanan ke Madinah. Gunakan kereta cepat Haramain High Speed Railway untuk transit yang paling praktis dan efisien.,data\outputs\tts_2339_audio07.wav,38.341
2339_audio11.wav,kenapa fasting di ramadan itu wajib bagi muslim?,Puasa Ramadan itu wajib karena merupakan salah satu dari lima rukun Islam yang diperintahkan langsung oleh Allah dalam Al-Quran.,data\outputs\tts_2339_audio11.wav,35.935
2339_audio14.wav,how to prepare dokumen umrah dari indonesia dengan benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, sertifikat vaksin meningitis, serta visa melalui agen travel resmi. Pastikan Anda menggunakan jasa travel yang sudah terdaftar di Kemenag agar semua dokumen terjamin keabsahannya.",data\outputs\tts_2339_audio14.wav,37.576
2339_audio19.wav,"ah yanan saya bingung, mulai dari mana untuk umrah?","Langkah pertama adalah menentukan budget dan memilih biro perjalanan umrah yang terpercaya. Setelah itu, segera siapkan dokumen penting seperti paspor dan pastikan persyaratan kesehatan atau vaksinasi sudah terpenuhi.",data\outputs\tts_2339_audio19.wav,30.719
2341_audio01.wav,"aku mau buk flight ke jedah minggu depan, bisa bantu schedule?",Saya bisa bantu susun jadwal penerbangan kamu ke Jeddah minggu depan. Silakan cek maskapai seperti Saudia atau Garuda Indonesia melalui aplikasi Traveloka atau Skyscanner untuk mendapatkan harga terbaik.,data\outputs\tts_2341_audio01.wav,40.052
2341_audio02.wav,aku butuh travel umrah simpel tapi include madinah fisip,Kamu bisa mencari paket Umrah reguler yang sudah mencakup kunjungan ke Madinah. Pastikan pilih travel yang terdaftar resmi di Kemenag dan pastikan paket tersebut sudah termasuk pengurusan visa serta hotel di dekat Masjid Nabawi.,data\outputs\tts_2341_audio02.wav,56.913
2341_audio03.wav,bolehkah anda bantu aku mengekori transport dari jedah ke madinah esok?,"Tentu, cara terbaik adalah menggunakan kereta cepat Haramain High Speed Railway yang sangat nyaman. Anda sebaiknya segera memesan tiket melalui aplikasi atau situs web resmi HHR untuk jadwal besok. Pilihan lainnya adalah menggunakan bus SAPTCO atau menyewa mobil pribadi.",data\outputs\tts_2341_audio03.wav,51.139
2341_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Anda bisa mengajukan visa melalui situs resmi KSA Visa atau aplikasi Nusuk untuk keperluan Umrah. Caranya adalah dengan membuat akun, mengisi formulir data diri, mengunggah dokumen seperti paspor dan foto, lalu menyelesaikan pembayaran secara online.",data\outputs\tts_2341_audio04.wav,39.386
2341_audio05.wav,"ya, kakak. saya sudah buka penerbangan untuk menjadikan al-usbu al-qadim. apakah saya boleh membantu jadual kerja yang lebih baik dari keadaan yang lebih baik?","Tentu, saya bisa membantu menyusun jadwal perjalanan Anda untuk minggu depan agar lebih efisien. Silakan berikan detail penerbangan atau tujuan Anda supaya saya bisa segera membuatkan rencana perjalanan yang praktis.",data\outputs\tts_2341_audio05.wav,63.682
2341_audio06.wav,uridu orange transpars menjedah ila madinah dan,Anda bisa menggunakan Kereta Cepat Haramain untuk perjalanan paling cepat dan nyaman dari Jeddah ke Madinah. Silakan pesan tiket melalui situs resmi atau aplikasi Haramain High Speed Railway untuk mendapatkan jadwal yang Anda inginkan.,data\outputs\tts_2341_audio06.wav,44.508
2341_audio07.wav,"book flight ke jedah lalu lanjut ke madinah, schedule terbaik kapan?",Gunakan tiket multi-city dengan mendarat di Jeddah dan pulang dari Madinah agar perjalanan lebih efisien. Sebaiknya pilih jadwal mendarat di pagi hari dan gunakan kereta cepat Haramain untuk melanjutkan perjalanan ke Madinah.,data\outputs\tts_2341_audio07.wav,48.907
2341_audio08.wav,bagaimana proses visa saudi untuk umrah dari indonesia sekarang?,Proses visa umrah saat ini bisa dilakukan melalui agen perjalanan umrah resmi atau melalui aplikasi Nusuk untuk mendapatkan visa turis. Pastikan paspor Anda memiliki masa berlaku minimal enam bulan sebelum melakukan pengajuan.,data\outputs\tts_2341_audio08.wav,33.113
2341_audio09.wav,how to prepare dokumen umrah dari indonesia dengan benar?,"Siapkan paspor dengan masa berlaku minimal enam bulan, sertifikat vaksin meningitis, foto terbaru latar putih, dan bukti pendaftaran dari agen travel. Segera serahkan semua dokumen tersebut kepada pihak travel untuk proses pengurusan visa agar keberangkatan Anda lancar.",data\outputs\tts_2341_audio09.wav,39.1
2341_audio10.wav,"menurut kamu, belajar bahasa arab itu susah nggak untuk pemula?",Sebenarnya tidak terlalu susah kalau kamu mulai dari dasar dan konsisten berlatih. Kamu bisa mulai dengan mempelajari kosakata sehari-hari dan cara membacanya terlebih dahulu agar lebih mudah.,data\outputs\tts_2341_audio10.wav,34.252
2342_audio01.wav,"aku mau book flight ke jedah minggu depan, bisa bantu schedule",Saya bisa bantu carikan pilihan jadwal penerbangan ke Jeddah untuk minggu depan. Kamu bisa langsung cek di aplikasi Traveloka atau website Saudia Airlines untuk melihat pilihan jam terbang dan harga terbaru.,data\outputs\tts_2342_audio01.wav,34.806
2342_audio02.wav,aku butuh travel umrah simpel tapi include madinah visit.,Kamu bisa mencari paket Umrah Reguler yang sudah mencakup kunjungan ke Madinah. Pastikan memilih biro perjalanan yang terdaftar resmi di Kemenag agar prosesnya lebih aman dan praktis.,data\outputs\tts_2342_audio02.wav,32.175
2342_audio03.wav,can you help aku arrange transport dari jeddah ke madinah tomorrow?,"Tentu, kamu bisa menggunakan kereta cepat Haramain High-Speed Railway untuk perjalanan yang paling cepat dan nyaman. Selain itu, kamu juga bisa memesan taksi pribadi atau menggunakan layanan bus SAPTCO.",data\outputs\tts_2342_audio03.wav,30.53
2342_audio04.wav,explain step by step cara apply visa saudi dengan benar.,"Pertama, kunjungi situs resmi KSA Visa atau platform Nusuk untuk mengisi formulir aplikasi secara online. Selanjutnya, unggah dokumen paspor dan foto terbaru, lalu selesaikan pembayaran biaya visa melalui sistem tersebut. Pastikan semua data yang Anda masukkan sudah sesuai dengan dokumen resmi agar prosesnya lancar.",data\outputs\tts_2342_audio04.wav,61.117
2342_audio05.wav,"ya, aku uridu buku kursi, ilah jaddah ul-usbu'an kodim, hal bisa bantu ajida afdol skedul wari hlatan mubashirah?","Tentu, saya bisa membantu mencarikan jadwal penerbangan langsung ke Jeddah untuk minggu depan. Silakan cek aplikasi Traveloka atau Skyscanner, atau kunjungi situs resmi maskapai Saudia dan Garuda Indonesia untuk mendapatkan jadwal dan harga terbaik secara langsung.",data\outputs\tts_2342_audio05.wav,117.285
2342_audio06.wav,uridu range transport dari jeddah ke madinah hoden,"Anda bisa menggunakan kereta cepat Haramain, bus, atau taksi pribadi untuk perjalanan dari Jeddah ke Madinah. Disarankan menggunakan kereta cepat agar perjalanan lebih efisien dan pastikan Anda memesan tiket secara online melalui situs resmi mereka.",data\outputs\tts_2342_audio06.wav,51.454
2342_audio10.wav,apa perbedaan umrah dan hajj secara detail dalam islam?,"Hajj adalah rukun Islam yang wajib dilakukan pada waktu tertentu dan mencakup wukuf di Arafah, sedangkan Umrah bisa dilakukan kapan saja tanpa wukuf. Sebaiknya Anda mempelajari urutan rukun dan wajib dari keduanya melalui buku panduan manasik agar ibadahnya sah.",data\outputs\tts_2342_audio10.wav,60.938
2342_audio11.wav,kenapa fasting di ramadan itu wajib bagi muslim?,Puasa Ramadan wajib karena merupakan salah satu dari lima rukun Islam dan perintah langsung dari Allah dalam Al-Qur'an. Ibadah ini bertujuan untuk meningkatkan ketakwaan serta melatih pengendalian diri.,data\outputs\tts_2342_audio11.wav,41.899
